metro,run_id,place_id,name,rating,types,lat,lon
Sgo del Estero - La Banda,20171117,d8b6d5e0b8085cf082b3a4f0a221164692e47186,Muy Bardot,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7914807,-64.2569851
Sgo del Estero - La Banda,20171117,d30014fbc56a6e6d22222ab0e1e2d2b870c303cb,Mundo Bebé,4,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7913948,-64.2572564
Sgo del Estero - La Banda,20171117,7a684dc45f0c970adb61203ec35aae2ecf816a6c,Crayon Boys Girls Minis,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7907104,-64.2576705
Sgo del Estero - La Banda,20171117,51b888b8b6edbe08b67959062437919b63b4a4e2,"Obsidia ""prom dresses""",5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7902833,-64.2590305
Sgo del Estero - La Banda,20171117,7b5731ac6629a756cbe24094ce9f222d8b76fe4e,Adriana Tauil,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.790891,-64.256365
Sgo del Estero - La Banda,20171117,2076a915b216ce6839072acd11447cd12132557b,El Angel Lenceria,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7903925,-64.2580676
Sgo del Estero - La Banda,20171117,b9f5c60495b64625c4d7f3fb297a1a5e07958767,Ksi Mio,3,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.794615,-64.2608489
Sgo del Estero - La Banda,20171117,0a2cbd20c7d200f7472d87854df6769aaa94e037,NoiDue - Sport,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7952027,-64.2647781
Sgo del Estero - La Banda,20171117,99296abbdcfd9773e06df79f5dc4a666aaef9080,B & N Uniformes,3,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7958399,-64.2656075
Sgo del Estero - La Banda,20171117,fae32a65574a63ff363725b3b665a4cd3751a4b5,Sportacus,4.5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7905374,-64.2608236
Sgo del Estero - La Banda,20171117,1128948df2c922021d79b2a5311541da37686b3b,Sportacvs,4.5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7905176,-64.2608324
Sgo del Estero - La Banda,20171117,60ed15441e2060e2bf6cb2130cd86d3ad3746586,Disfraz Arte,3.5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.794864,-64.2709589
Sgo del Estero - La Banda,20171117,c2e7b9b4a3c77329d95ddd0b98221867f13ba530,Linda Infinita Lenceria,4,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7892777,-64.2635949
Sgo del Estero - La Banda,20171117,83fb921a077c48a4203b7ebedb8e9e23a5e55e1f,Addiction,4.5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.793465,-64.2726239
Sgo del Estero - La Banda,20171117,7bcbb708595be14ce3f9bdae37a867dc76d5d87a,INVEK moda Showrrom,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.8054293,-64.2817639
Sgo del Estero - La Banda,20171117,9d847d3575050faf87343ae61b8d2ec0f3b1f0be,Covinoa S.R.L,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7961322,-64.273993
Sgo del Estero - La Banda,20171117,2be8a9931b65f44b8b22aba64d7b2b82fc74fe8e,Kaprichos,3,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.796126,-64.276862
Sgo del Estero - La Banda,20171117,2528b2c8a490f7811a5a4253b348523947e1a0ae,Intelligent Bra,3.7,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7943907,-64.2714815
Sgo del Estero - La Banda,20171117,311ae20c42977e2bb5634e03584bf4cac55bf2b0,Nomeolvides,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7892103,-64.2571757
Sgo del Estero - La Banda,20171117,ef9efb8ae34750f445fdac72f5f626140dc01556,Cotillon Libertad,5,"{""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""}",-27.7943483,-64.2715607
Sgo del Estero - La Banda,20171117,56f2518180c2f4af21e8b264eaebd4abb882488a,Rully,3,"{""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.8009938,-64.2815547
Sgo del Estero - La Banda,20171117,c7c239c5861d356d496a1691131f7348d61d832c,La Pilcheria,3,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.8009171,-64.2822083
Sgo del Estero - La Banda,20171117,bf0ca1c68f3261b6d251097dc36930d6c9f2d34e,Indumentaria Policial,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.8010617,-64.282361
Sgo del Estero - La Banda,20171117,0023100bc4b3b29b2f7454d3b922806b50ef0b7f,Luna Morena,3,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7905394,-64.2680584
Sgo del Estero - La Banda,20171117,172dd22222845fb0d4a63653953c79674f81b18a,Indumentaria LAR,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.805182,-64.282112
Sgo del Estero - La Banda,20171117,504a6eec899e51395b09fee0adcceb889156d0d6,Francisco Izaguirre,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7871822,-64.2576528
Sgo del Estero - La Banda,20171117,a868b34d4daf88dd6e3725a6c6de861ec89c8e65,Antonella Dueña del Negocio - Vta de Ropa,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7844606,-64.2590119
Sgo del Estero - La Banda,20171117,c284483ce31466ed3fee7874fc97a6042fab6c4d,Gerez,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7844606,-64.2590119
Sgo del Estero - La Banda,20171117,541ca7708d2a9fdaedc42999293e13094737f2c2,Garotas Ropa Para Damas,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7844606,-64.2590119
Sgo del Estero - La Banda,20171117,d86c937e0b9dc4788467442c2a0f8e77dbe6e770,Enfasis,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7844606,-64.2590119
Sgo del Estero - La Banda,20171117,9a2218c24946372dc79cefbde8536ebba40545bd,Sortilegio,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7880168,-64.2572141
Sgo del Estero - La Banda,20171117,4e84c8df01c3876b94d145b1309edd2d1fa1d017,Casilda C Cordoba,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7842254,-64.2592483
Sgo del Estero - La Banda,20171117,729a896bf9c9247e37c66ca630a7e4c05095b50f,Gomez,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7842254,-64.2592483
Sgo del Estero - La Banda,20171117,cd2756aec5fd799cfaf115be509a51c83d960887,VANCOUVER,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7881505,-64.2571173
Sgo del Estero - La Banda,20171117,cc2f68219f92454d519c488e44d113304381fece,La Aldea Ropa Infantil,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7873573,-64.2578648
Sgo del Estero - La Banda,20171117,9a98cb7b3c1e872fe79c897eeab9a622ef32681b,María Paula,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7881194,-64.2573806
Sgo del Estero - La Banda,20171117,4efa01c6416510f3be124ff5f7557605ac69d03a,Luna Lun Ra,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7881227,-64.2573816
Sgo del Estero - La Banda,20171117,d4d1f564834df8c8b1b02d58edf66b46f4bdb2a8,Chucherías,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7881322,-64.2574763
Sgo del Estero - La Banda,20171117,a1514cfcad1974b97646d7046ee7d8fd01c76aed,Amolamoda,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7874492,-64.2580713
Sgo del Estero - La Banda,20171117,1f1262d979410720b017a9a8af8e07b36d31cf85,Manon,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7858449,-64.259006
Sgo del Estero - La Banda,20171117,1d4fc71269ef5356404703337f1ba0fcbd543f87,Boulevard Kids,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7882229,-64.2576285
Sgo del Estero - La Banda,20171117,9cdcd64d6e4b35ee8e3e8b456a6be4abb753c9dc,TEMPLE Hombres Avellaneda 245,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7874682,-64.2582366
Sgo del Estero - La Banda,20171117,993ef190cd079a3133ef5a36a712a4cd2964e088,Sergio Iralasky 47 STREET,3.5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.787471,-64.258258
Sgo del Estero - La Banda,20171117,e4c9cd8f3cb1a4ac35ef35f5222c8d332a822df5,Fax,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.787452,-64.258292
Sgo del Estero - La Banda,20171117,09386ccd171575c6f1ed196d9bc72782636f375d,Farmalife,1,"{""pharmacy"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.782434,-64.257731
Sgo del Estero - La Banda,20171117,2286040f7c4c4e1d183fc27725dae299e6ca6013,Susú Showroom,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7800918,-64.2576354
Sgo del Estero - La Banda,20171117,36da90bd6c4cd62ba5cc64d5fb8708af8cf0f0d6,Kokó,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7854521,-64.2578837
Sgo del Estero - La Banda,20171117,2032e720bc1372472ca1b833d330a3b38b8d5858,Extremo Uniformes,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.785377,-64.257975
Sgo del Estero - La Banda,20171117,5e551e8aa4dc2ee5b0226fb11372d2347f2541bc,Octanos,4,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.777332,-64.257505
Sgo del Estero - La Banda,20171117,630bb6ddea52243161f7a181ce2a0e661fa0c636,Pequeños Sueños,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7868372,-64.2572606
Sgo del Estero - La Banda,20171117,659fb53845c4ed9539a642d6ebb602d3b80e3778,47 Street,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7770047,-64.2575194
Sgo del Estero - La Banda,20171117,758b97c825fe24a113fb30f3ecac928dacbd652d,Cheeky,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7772498,-64.257925
Sgo del Estero - La Banda,20171117,6ae88aeaec91e69fc2ca3ca85d6a7891b4989e7d,Sporting,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7771252,-64.2578541
Sgo del Estero - La Banda,20171117,2cf6b6f4e75d315adf98af36b571c57326cea245,TEMPLE Hombres,4,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7879154,-64.2569484
Sgo del Estero - La Banda,20171117,60d3055d2a362eb08736952ebba5384c1209ff3d,Vitto,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.788933,-64.257204
Sgo del Estero - La Banda,20171117,05cc6231a794e99579a67e983716528b21666d1b,TMP Tejidos Mar del Plata,1,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7885852,-64.2576702
Sgo del Estero - La Banda,20171117,cd5e3a07982185129d7fc11ea6e75467d3317a8c,Bella Dama,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7884109,-64.2577912
Sgo del Estero - La Banda,20171117,e56e0132aebba3765c9c47991bb55ee44b819825,Farmacia Nuevo Siglo,NA,"{""pharmacy"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7886209,-64.2576651
Sgo del Estero - La Banda,20171117,fc29c5b2369ad3c4fa91feaa63b1aacb09a6c772,Area Cocot SANTIAGO DEL ESTERO,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7886065,-64.2578573
Sgo del Estero - La Banda,20171117,836ea366002e48e9792bf166c6ff1546a8d0afa9,Marcela Bertone Ropa Casual,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7890847,-64.2574451
Sgo del Estero - La Banda,20171117,dfc41a6b2a1a18c5727d431af816c44b6a5a3344,Camarón Brujo,4,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7883865,-64.258023
Sgo del Estero - La Banda,20171117,c6a0b530f840d8d30ce6f9590e960e5cc9d29bb9,Pece,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7886544,-64.2579266
Sgo del Estero - La Banda,20171117,b83de375576b39502b9300049a9feb8cd90978ff,Magica Luz de Susana Vittar,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7886458,-64.2579349
Sgo del Estero - La Banda,20171117,7eed2e2692307b6774304b60e022366db6b3b28d,Loft,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7886201,-64.2579598
Sgo del Estero - La Banda,20171117,6ae7a897024fc49fdc0b805d4646bcb8b27cc775,"""Tu Y Yo""",NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7887355,-64.2578913
Sgo del Estero - La Banda,20171117,a136f2d0310367ef54ebaf5d8424c1fda675aaf2,Solo Modas,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7885859,-64.2579931
Sgo del Estero - La Banda,20171117,78699dd6b46300964536308b01aff329a7041b6a,Indiastyle,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7875886,-64.2582117
Sgo del Estero - La Banda,20171117,8756f3fae27020360346fe9b1024a50e903668b6,Drugstore,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.788967,-64.257756
Sgo del Estero - La Banda,20171117,07e29bc48c973ea747bd1a3f2263762f45471d77,Legacy,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.788715,-64.25961
Sgo del Estero - La Banda,20171117,99bb28bdb128d17099451275ced87a21beb51436,Jazmina,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7882963,-64.2576838
Sgo del Estero - La Banda,20171117,1ed30f937dae8b95089ef25facfdb38398750503,Lencería Koketta's,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.788299,-64.259491
Sgo del Estero - La Banda,20171117,0d052d1c8a588d5977a2e45c02a681936756f291,Las Castañitas,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.789135,-64.257655
Sgo del Estero - La Banda,20171117,c0de70fadb103335534afacc92c29116dc2b792d,Bartola,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7886955,-64.2580935
Sgo del Estero - La Banda,20171117,724d7c413bdece188c49115824985f4e111f19b2,Gauna Valentina,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.787944,-64.2586161
Sgo del Estero - La Banda,20171117,78a46ba4a7746fcefd648d3069ab041e73bd86a7,Grillitos,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7874342,-64.2585843
Sgo del Estero - La Banda,20171117,2f630856f02b340bf3a336bb338cbc3e90a5543b,NURI´S club,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.787971,-64.2586369
Sgo del Estero - La Banda,20171117,7776f4e6f0b9782b5b969c68ded7eb5ef94ac066,Brake Up,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7874322,-64.2586008
Sgo del Estero - La Banda,20171117,3348181d5014b065c593d996edeb4332aac63755,El Ropero,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7873471,-64.2585704
Sgo del Estero - La Banda,20171117,6034675a9aef9d71bb34112c5eccebdd678334ed,Bendita's,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7873638,-64.2585917
Sgo del Estero - La Banda,20171117,1e0c099fbf67df2722cfdfce532798c774a1bc2d,Practimoda,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.787427,-64.2586599
Sgo del Estero - La Banda,20171117,28d9f91fed7e5d35d73b30f28f480a0c1fb02565,Bubble,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7875014,-64.2587035
Sgo del Estero - La Banda,20171117,2fed1f1cacbb3f8249188b3b9f8b1d37284dd539,Garotas,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7875267,-64.2587285
Sgo del Estero - La Banda,20171117,94a12e8b220231e30b64c2afc52cb8111232009a,Mon Reve,4,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7878945,-64.258772
Sgo del Estero - La Banda,20171117,f4cc0b5cc840534a8ce5eb77e02af93b9ff928a3,N&J Stylo,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7875059,-64.258752
Sgo del Estero - La Banda,20171117,f0dd42256613f450b47f2e6b93ffd0e6f8256b43,Plaza Club,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7874552,-64.2587922
Sgo del Estero - La Banda,20171117,3860e1e04f4ec431e6cd676af493d3694ff3269a,La Canela,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.787461,-64.2588569
Sgo del Estero - La Banda,20171117,4821e72d01be6e15d798f05d2684c6d9397f3e63,Huma Clothes,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7882905,-64.2582984
Sgo del Estero - La Banda,20171117,1c5d1f44989c5ba3ac2d933e4a6c0da0589ad8bf,Narrow,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7883776,-64.2582061
Sgo del Estero - La Banda,20171117,fa2f07890d20a5589a5e27e6cd6c25c98e0ef83c,Vanity Indument,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7877193,-64.2585663
Sgo del Estero - La Banda,20171117,e6e461bd3e43482ca6197839bc6fd181d49ad5cc,Trapitos,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7858181,-64.2620754
Sgo del Estero - La Banda,20171117,c63977445bb114855d07bf16e3a6080f2bf69c01,Trixi Sport,4.3,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.787995,-64.261265
Sgo del Estero - La Banda,20171117,c13548c83217eceb07289d5dc1c51374330ea82e,Le utthe,3.9,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7887578,-64.2603606
Sgo del Estero - La Banda,20171117,e1d9519fa582f2b22d76c1e25f2cbec4caacdfe9,Orix,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7887873,-64.2593878
Sgo del Estero - La Banda,20171117,1e792ed21f3ed1a4e106fa8794db0573268e112b,Locuras de Isidoro - Ropa Para Damas,3,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7887496,-64.2594217
Sgo del Estero - La Banda,20171117,945c14ee4ab8d4386a39ad0c4c764ce357ffdade,LOLLIPOP,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.788746,-64.259504
Sgo del Estero - La Banda,20171117,500690b0124f05201c503082f99738ec22a08746,Kevingston,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.788737,-64.259575
Sgo del Estero - La Banda,20171117,39f015f95e5f70e33b12b66ab5174c271fcf003d,Elena Granda,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.788732,-64.259756
Sgo del Estero - La Banda,20171117,6b95b70a072b7b1103a025dc8abbc24106cdbe26,Tic Tac Toe,4.1,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7886871,-64.2598713
Sgo del Estero - La Banda,20171117,e93648f60d414341d35e441df57df47e7db4df87,Luna María,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7883817,-64.2593601
Sgo del Estero - La Banda,20171117,1ea6edf27d2410fd55bb76ce125385b614525157,El Aguante,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7883801,-64.2593762
Sgo del Estero - La Banda,20171117,caacdf2af0aaf0587f4fdd7223ee2c7e18494f09,Bokura,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7883715,-64.2593936
Sgo del Estero - La Banda,20171117,8cea6e1e07b7e547e9c4612e9513e473adeaa80e,Memé by Complot,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7883903,-64.2593712
Sgo del Estero - La Banda,20171117,ba2abfacb741a07027a6dc5a884be4b9b1392621,Rayuela,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7883979,-64.259362
Sgo del Estero - La Banda,20171117,fab4f654de1402b6a2dffd77faa4216a076e1d2b,A Mi Manera,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7883985,-64.2593726
Sgo del Estero - La Banda,20171117,b9aff2205112dafb09bf1d1e888f83ec5598ee02,Bronia Geréz,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7884343,-64.2593055
Sgo del Estero - La Banda,20171117,93782ea04aec5c73bb76ca553eda330bbe398569,Mala Love,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.788404,-64.2593721
Sgo del Estero - La Banda,20171117,409cbdfa3a16a3c56025c9552db60ee62a79be5d,Pixel,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7884409,-64.2596449
Sgo del Estero - La Banda,20171117,b05191ac5907575d9930dfef50d69ba6e2d6ec90,Baby Company,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7886111,-64.2597301
Sgo del Estero - La Banda,20171117,7025460d5d16d4de19d1b3d48d37aa716b218525,Perfumeria Lene Fragancias Importadas,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7881372,-64.2590875
Sgo del Estero - La Banda,20171117,3d4a7a4156dae798ced3661da393b04c3c95b58c,Agata Joyas,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7881372,-64.2590875
Sgo del Estero - La Banda,20171117,ae1df5ee4cee885a6d38d5e3f8de8ff56fd6dc6f,Bronia Gerez Diseqadora de Alta Moda,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7881372,-64.2590875
Sgo del Estero - La Banda,20171117,d43183b65463f101e52c7f395e54fe09b80383b9,Aguamarina,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7881372,-64.2590875
Sgo del Estero - La Banda,20171117,cd804349bc8e7870fa7962cb9ec8ab7b28798004,Helena's,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7882623,-64.2591008
Sgo del Estero - La Banda,20171117,1700c542d3d5d4da8bd3661bcbe1f21493342476,Morena de La Fuente,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7883265,-64.2590716
Sgo del Estero - La Banda,20171117,a04c97e8b1503c34fb71959362046025197babcd,Aguamarina,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.788349,-64.259021
Sgo del Estero - La Banda,20171117,7ae9e58aff0ccc29fd535c0a3721de60cf147201,Franzzini Norma Beatriz,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7883027,-64.2593654
Sgo del Estero - La Banda,20171117,2faa19d1f6e21ca1dc1f39701f42395aafdcd52a,Kalixta -ropa de Mujer,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7883027,-64.2593654
Sgo del Estero - La Banda,20171117,91410f300cc932b425f0f020d2c14a24887d74a8,Terracota,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7871195,-64.2591028
Sgo del Estero - La Banda,20171117,e1b0778ec2aef0a25091d4214690647416067656,Estilo,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7879726,-64.2589944
Sgo del Estero - La Banda,20171117,655fff87512850b2f6ebfbd37881fa25db7b78ff,JACINTA,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7883622,-64.2593826
Sgo del Estero - La Banda,20171117,e98aaa33e657012cac907a4593ce3538adda441a,Moon,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7868043,-64.260971
Sgo del Estero - La Banda,20171117,46b0f8dcd02ddc89307227129d0c37a7cfaab719,Brujitas Modas,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.786752,-64.260864
Sgo del Estero - La Banda,20171117,cbffc5a39f89b6fbab7ddbe62db3e0fd1cf56ef2,Retro,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7868081,-64.2610105
Sgo del Estero - La Banda,20171117,0428d5cf3196ab4c769a0400b0df7defc1337ad5,Luciana Unisex Indumentaria Masculina,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.786728,-64.26084
Sgo del Estero - La Banda,20171117,47dff3c899fcb770af26ccb574ebd085ab65940e,Gem Tau,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.786741,-64.26088
Sgo del Estero - La Banda,20171117,8aa065bc6e04cd3a74edefb16d66d78a04be4fa7,Vizión,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7868005,-64.261011
Sgo del Estero - La Banda,20171117,9d872fe7f50f5906ee2e0f310994395899db5327,Mya Zuain,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7868032,-64.2610191
Sgo del Estero - La Banda,20171117,f611b2235f81468d24eef8bae2ab62d89e32f6e1,Ohh... Diosas,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.786713,-64.260825
Sgo del Estero - La Banda,20171117,ed389beb7e65ee9651a8378496dafb5a0ffc377e,Magallanes,2.3,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.787113,-64.260899
Sgo del Estero - La Banda,20171117,10b5c31b9faaf545128e3e621acee5bcc3cb92db,Buby - Bebes y Niños,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7879788,-64.2613164
Sgo del Estero - La Banda,20171117,eb3e5d2efe69da6c068733aa4e892eabe276cf06,Marybe SRL,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7869595,-64.2609132
Sgo del Estero - La Banda,20171117,296378fb53934d250ce4a197deedef51807dad49,Marybe,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.786969,-64.260987
Sgo del Estero - La Banda,20171117,8a4230a9d9f5df25a0c94f4627fc1fd9c4acaf23,La Baulera,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.786908,-64.2610289
Sgo del Estero - La Banda,20171117,7294ae0ea4fc1041922cb0616a9d91acf907c80c,Aldea,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.786879,-64.261034
Sgo del Estero - La Banda,20171117,f7614955f9b1c2f698a068a510883b1567fbac9e,Acrispinas,NA,"{""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.786848,-64.260995
Sgo del Estero - La Banda,20171117,c46e1a612214ab815ab8235be3b7e0e2eda809cc,Perfumerias Dalalé,NA,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7877276,-64.2607344
Sgo del Estero - La Banda,20171117,772018903bab25ed813f7c8d6072eae9680be5d3,Galeria Central,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7873193,-64.2603991
Sgo del Estero - La Banda,20171117,00702f0f3ea483250f8f5929ed61c99145023594,Hugo Sialle,4.5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7877589,-64.2608667
Sgo del Estero - La Banda,20171117,1026ee2be094c1bfd678fa56ef1f7576d03a586a,Les Laisons,5,"{""clothing_store"",""store"",""point_of_interest"",""establishment""}",-27.7875125,-64.2608013
